tree_id,split,n_dets,naive_total,naive_B1,naive_B2,naive_B3,naive_B4,active_B1,active_B2,active_B3,active_B4,max_B3,ratio_B3_total,ratio_B4_total,ratio_B1_total,pass_selector_iter7,pass_geometric_mean_blend,pass_visibility,pass_side_coverage,pass_median3_floor,pass_density_scaled_vis
DAMIMAS_A21B_0569,train,24,24,5,4,12,3,4,3,4,2,4,0.5,0.125,0.20833333333333334,1,1,1,1,1,1
DAMIMAS_A21B_0570,val,22,22,0,5,11,6,0,3,4,4,4,0.5,0.2727272727272727,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0571,train,24,24,6,7,9,2,4,4,4,2,3,0.375,0.08333333333333333,0.25,0,0,0,0,0,0
DAMIMAS_A21B_0572,train,16,16,4,6,4,2,3,4,3,2,2,0.25,0.125,0.25,1,1,1,1,1,1
DAMIMAS_A21B_0573,train,24,24,0,6,11,7,0,4,4,4,3,0.4583333333333333,0.2916666666666667,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0574,train,13,13,0,1,8,4,0,1,4,4,2,0.6153846153846154,0.3076923076923077,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0575,train,28,28,6,8,11,3,4,4,4,3,4,0.39285714285714285,0.10714285714285714,0.21428571428571427,1,1,1,1,1,1
DAMIMAS_A21B_0576,train,25,25,5,6,12,2,4,4,4,2,4,0.48,0.08,0.2,1,1,1,1,1,1
DAMIMAS_A21B_0577,train,15,15,6,0,6,3,4,0,4,3,2,0.4,0.2,0.4,1,1,1,1,1,1
DAMIMAS_A21B_0578,test,12,12,2,8,2,0,2,4,2,0,1,0.16666666666666666,0.0,0.16666666666666666,1,1,1,1,1,1
DAMIMAS_A21B_0579,train,28,28,10,6,10,2,4,4,4,2,3,0.35714285714285715,0.07142857142857142,0.35714285714285715,1,1,1,1,1,1
DAMIMAS_A21B_0580,train,25,25,4,8,12,1,3,4,4,1,3,0.48,0.04,0.16,1,1,1,1,1,1
DAMIMAS_A21B_0581,train,20,20,2,5,9,4,2,3,4,3,3,0.45,0.2,0.1,1,1,1,1,1,1
DAMIMAS_A21B_0582,train,26,26,4,10,9,3,4,4,4,2,3,0.34615384615384615,0.11538461538461539,0.15384615384615385,1,1,1,1,1,1
DAMIMAS_A21B_0583,train,6,6,2,4,0,0,2,4,0,0,0,0.0,0.0,0.3333333333333333,1,1,1,1,1,1
DAMIMAS_A21B_0584,train,19,19,2,6,10,1,2,4,4,1,3,0.5263157894736842,0.05263157894736842,0.10526315789473684,1,1,1,1,1,1
DAMIMAS_A21B_0585,train,21,21,4,4,7,6,3,3,4,4,2,0.3333333333333333,0.2857142857142857,0.19047619047619047,1,1,1,1,1,1
DAMIMAS_A21B_0586,val,15,15,0,6,5,4,0,4,4,3,2,0.3333333333333333,0.26666666666666666,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0587,train,5,5,5,0,0,0,4,0,0,0,0,0.0,0.0,1.0,1,1,1,1,1,1
DAMIMAS_A21B_0588,train,21,21,6,6,6,3,4,4,4,3,2,0.2857142857142857,0.14285714285714285,0.2857142857142857,1,1,1,1,1,1
DAMIMAS_A21B_0589,train,25,25,2,4,17,2,2,3,4,2,5,0.68,0.08,0.08,1,1,1,1,1,1
DAMIMAS_A21B_0590,train,23,23,8,4,6,5,4,4,4,4,2,0.2608695652173913,0.21739130434782608,0.34782608695652173,1,1,1,1,1,1
DAMIMAS_A21B_0591,test,23,23,4,9,9,1,4,4,4,1,3,0.391304347826087,0.043478260869565216,0.17391304347826086,1,1,1,1,1,1
DAMIMAS_A21B_0592,train,14,14,2,2,10,0,2,2,4,0,3,0.7142857142857143,0.0,0.14285714285714285,1,1,1,1,1,1
DAMIMAS_A21B_0593,val,5,5,0,0,2,3,0,0,2,2,1,0.4,0.6,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0594,train,25,25,7,8,6,4,4,4,4,3,2,0.24,0.16,0.28,1,1,1,1,1,1
DAMIMAS_A21B_0595,val,24,24,5,8,11,0,4,4,4,0,3,0.4583333333333333,0.0,0.20833333333333334,1,1,1,1,1,1
DAMIMAS_A21B_0596,train,23,23,0,4,14,5,0,4,4,4,4,0.6086956521739131,0.21739130434782608,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0597,train,15,15,0,0,15,0,0,0,4,0,4,1.0,0.0,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0598,train,19,19,2,6,9,2,2,4,4,2,3,0.47368421052631576,0.10526315789473684,0.10526315789473684,1,1,1,1,1,1
DAMIMAS_A21B_0599,train,24,24,6,6,10,2,4,4,4,2,4,0.4166666666666667,0.08333333333333333,0.25,1,1,1,1,1,1
DAMIMAS_A21B_0600,train,28,28,5,4,12,7,4,4,4,4,4,0.42857142857142855,0.25,0.17857142857142858,1,1,1,1,1,1
DAMIMAS_A21B_0601,test,11,11,0,0,10,1,0,0,4,1,3,0.9090909090909091,0.09090909090909091,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0602,train,26,26,7,7,8,4,4,4,4,4,3,0.3076923076923077,0.15384615384615385,0.2692307692307692,1,1,1,1,1,1
DAMIMAS_A21B_0603,train,18,18,4,7,6,1,4,4,4,1,2,0.3333333333333333,0.05555555555555555,0.2222222222222222,1,1,1,1,1,1
DAMIMAS_A21B_0604,train,12,12,0,6,4,2,0,4,3,2,2,0.3333333333333333,0.16666666666666666,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0605,train,21,21,3,4,10,4,2,3,4,3,3,0.47619047619047616,0.19047619047619047,0.14285714285714285,1,1,1,1,1,1
DAMIMAS_A21B_0606,train,22,22,1,7,7,7,1,4,4,3,3,0.3181818181818182,0.3181818181818182,0.045454545454545456,1,1,1,1,1,1
DAMIMAS_A21B_0607,train,25,25,8,8,7,2,4,4,4,2,2,0.28,0.08,0.32,1,1,1,1,1,1
DAMIMAS_A21B_0608,train,22,22,0,3,14,5,0,3,4,3,4,0.6363636363636364,0.22727272727272727,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0609,val,19,19,2,4,8,5,2,3,4,4,3,0.42105263157894735,0.2631578947368421,0.10526315789473684,1,1,1,1,1,1
DAMIMAS_A21B_0610,train,20,20,0,11,6,3,0,4,4,3,2,0.3,0.15,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0611,train,20,20,0,11,9,0,0,4,4,0,3,0.45,0.0,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0612,val,14,14,0,1,13,0,0,1,4,0,4,0.9285714285714286,0.0,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0613,train,10,10,0,2,6,2,0,2,4,2,2,0.6,0.2,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0614,val,25,25,3,10,7,5,3,4,4,4,3,0.28,0.2,0.12,1,1,1,1,1,1
DAMIMAS_A21B_0615,train,22,22,5,10,6,1,4,4,4,1,2,0.2727272727272727,0.045454545454545456,0.22727272727272727,1,1,1,1,1,1
DAMIMAS_A21B_0616,test,22,22,4,4,9,5,4,4,4,3,3,0.4090909090909091,0.22727272727272727,0.18181818181818182,1,1,1,1,1,1
DAMIMAS_A21B_0617,train,21,21,5,5,9,2,4,4,4,2,3,0.42857142857142855,0.09523809523809523,0.23809523809523808,1,1,1,1,1,1
DAMIMAS_A21B_0618,test,17,17,6,6,4,1,4,4,4,1,1,0.23529411764705882,0.058823529411764705,0.35294117647058826,1,1,1,1,1,1
DAMIMAS_A21B_0619,train,26,26,11,5,10,0,4,3,4,0,3,0.38461538461538464,0.0,0.4230769230769231,1,1,1,1,1,1
DAMIMAS_A21B_0620,train,25,25,4,2,16,3,3,2,4,3,5,0.64,0.12,0.16,1,1,1,1,1,1
DAMIMAS_A21B_0621,train,27,27,5,6,13,3,4,4,4,2,4,0.48148148148148145,0.1111111111111111,0.18518518518518517,1,1,1,1,1,1
DAMIMAS_A21B_0622,train,24,24,4,10,6,4,4,4,4,3,2,0.25,0.16666666666666666,0.16666666666666666,1,1,1,1,1,1
DAMIMAS_A21B_0623,train,23,23,4,9,10,0,3,4,4,0,3,0.43478260869565216,0.0,0.17391304347826086,1,1,1,1,1,1
DAMIMAS_A21B_0624,train,23,23,6,1,12,4,4,1,4,3,4,0.5217391304347826,0.17391304347826086,0.2608695652173913,0,0,0,0,0,0
DAMIMAS_A21B_0625,train,27,27,0,5,16,6,0,3,4,4,5,0.5925925925925926,0.2222222222222222,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0626,train,25,25,2,8,7,8,2,4,4,4,2,0.28,0.32,0.08,1,1,1,1,1,1
DAMIMAS_A21B_0627,train,17,17,3,7,7,0,2,4,4,0,2,0.4117647058823529,0.0,0.17647058823529413,1,1,1,1,1,1
DAMIMAS_A21B_0628,train,22,22,0,4,12,6,0,4,4,4,4,0.5454545454545454,0.2727272727272727,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0629,train,18,18,4,0,12,2,4,0,4,2,4,0.6666666666666666,0.1111111111111111,0.2222222222222222,1,1,1,1,1,1
DAMIMAS_A21B_0630,train,23,23,2,9,6,6,2,4,4,4,2,0.2608695652173913,0.2608695652173913,0.08695652173913043,1,1,1,1,1,1
DAMIMAS_A21B_0631,train,10,10,0,5,5,0,0,3,4,0,2,0.5,0.0,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0632,train,34,34,6,7,15,6,4,4,4,4,5,0.4411764705882353,0.17647058823529413,0.17647058823529413,1,1,0,0,0,0
DAMIMAS_A21B_0633,test,4,4,0,0,4,0,0,0,3,0,2,1.0,0.0,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0634,train,29,29,7,10,6,6,4,4,4,4,2,0.20689655172413793,0.20689655172413793,0.2413793103448276,1,1,1,1,1,1
DAMIMAS_A21B_0635,train,29,29,6,11,7,5,4,4,4,3,3,0.2413793103448276,0.1724137931034483,0.20689655172413793,1,1,1,1,1,1
DAMIMAS_A21B_0636,test,19,19,0,2,13,4,0,2,4,3,4,0.6842105263157895,0.21052631578947367,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0637,train,8,8,3,0,3,2,3,0,3,2,1,0.375,0.25,0.375,1,1,1,1,1,1
DAMIMAS_A21B_0638,train,21,21,7,6,6,2,4,4,3,2,2,0.2857142857142857,0.09523809523809523,0.3333333333333333,1,1,1,1,1,1
DAMIMAS_A21B_0639,train,24,24,4,2,17,1,4,2,4,1,5,0.7083333333333334,0.041666666666666664,0.16666666666666666,1,1,1,1,1,1
DAMIMAS_A21B_0640,test,25,25,2,5,14,4,2,4,4,3,4,0.56,0.16,0.08,1,1,1,1,1,1
DAMIMAS_A21B_0641,train,26,26,6,5,9,6,4,3,4,3,3,0.34615384615384615,0.23076923076923078,0.23076923076923078,1,1,1,1,1,1
DAMIMAS_A21B_0642,test,14,14,2,2,6,4,2,2,3,3,3,0.42857142857142855,0.2857142857142857,0.14285714285714285,1,1,1,1,1,1
DAMIMAS_A21B_0643,test,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0644,train,23,23,0,3,14,6,0,3,4,4,4,0.6086956521739131,0.2608695652173913,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0645,train,13,13,0,0,10,3,0,0,4,3,3,0.7692307692307693,0.23076923076923078,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0646,train,19,19,0,7,9,3,0,4,4,3,3,0.47368421052631576,0.15789473684210525,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0647,train,19,19,0,7,12,0,0,4,4,0,4,0.631578947368421,0.0,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0648,train,19,19,0,0,13,6,0,0,4,4,4,0.6842105263157895,0.3157894736842105,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0649,val,21,21,0,2,14,5,0,2,4,4,4,0.6666666666666666,0.23809523809523808,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0650,train,20,20,4,3,9,4,4,3,4,3,4,0.45,0.2,0.2,1,1,1,1,1,1
DAMIMAS_A21B_0651,val,23,23,4,3,9,7,3,2,4,4,3,0.391304347826087,0.30434782608695654,0.17391304347826086,1,1,1,1,1,1
DAMIMAS_A21B_0652,val,19,19,4,5,8,2,4,2,4,2,3,0.42105263157894735,0.10526315789473684,0.21052631578947367,1,1,1,1,1,1
DAMIMAS_A21B_0653,train,20,20,4,2,9,5,3,2,4,4,3,0.45,0.25,0.2,1,1,1,1,1,1
DAMIMAS_A21B_0654,test,27,27,6,9,6,6,4,4,3,4,3,0.2222222222222222,0.2222222222222222,0.2222222222222222,1,1,1,1,1,1
DAMIMAS_A21B_0655,train,20,20,4,2,11,3,4,2,4,3,3,0.55,0.15,0.2,1,1,1,1,1,1
DAMIMAS_A21B_0656,train,25,25,4,0,15,6,3,0,4,4,5,0.6,0.24,0.16,0,0,0,0,0,0
DAMIMAS_A21B_0657,test,27,27,2,4,13,8,2,3,4,4,4,0.48148148148148145,0.2962962962962963,0.07407407407407407,1,1,1,1,1,1
DAMIMAS_A21B_0658,test,11,11,2,3,4,2,2,3,3,2,2,0.36363636363636365,0.18181818181818182,0.18181818181818182,1,1,1,1,1,1
DAMIMAS_A21B_0659,train,22,22,2,2,15,3,2,2,4,2,4,0.6818181818181818,0.13636363636363635,0.09090909090909091,1,1,1,1,1,1
DAMIMAS_A21B_0660,train,17,17,0,3,9,5,0,3,4,3,3,0.5294117647058824,0.29411764705882354,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0661,train,23,23,2,4,13,4,2,3,4,4,4,0.5652173913043478,0.17391304347826086,0.08695652173913043,1,1,1,1,1,1
DAMIMAS_A21B_0662,val,5,5,0,0,1,4,0,0,1,4,1,0.2,0.8,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0663,val,24,24,0,3,15,6,0,3,4,4,4,0.625,0.25,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0664,train,28,28,2,4,17,5,2,4,4,4,5,0.6071428571428571,0.17857142857142858,0.07142857142857142,1,1,1,1,1,1
DAMIMAS_A21B_0665,train,24,24,6,5,11,2,4,4,4,2,4,0.4583333333333333,0.08333333333333333,0.25,1,1,1,1,1,1
DAMIMAS_A21B_0666,train,12,12,0,0,7,5,0,0,4,4,3,0.5833333333333334,0.4166666666666667,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0667,train,19,19,4,2,9,4,3,2,4,3,3,0.47368421052631576,0.21052631578947367,0.21052631578947367,1,1,1,1,1,1
DAMIMAS_A21B_0668,train,27,27,4,2,12,9,3,2,4,4,4,0.4444444444444444,0.3333333333333333,0.14814814814814814,1,1,1,1,1,1
DAMIMAS_A21B_0669,train,29,29,5,2,18,4,4,2,4,4,5,0.6206896551724138,0.13793103448275862,0.1724137931034483,1,1,1,1,1,1
DAMIMAS_A21B_0670,train,18,18,1,5,4,8,1,4,3,4,2,0.2222222222222222,0.4444444444444444,0.05555555555555555,1,1,1,1,1,1
DAMIMAS_A21B_0671,train,23,23,2,2,14,5,2,2,4,4,4,0.6086956521739131,0.21739130434782608,0.08695652173913043,1,1,1,1,1,1
DAMIMAS_A21B_0672,test,24,24,2,3,11,8,2,3,4,4,3,0.4583333333333333,0.3333333333333333,0.08333333333333333,1,1,1,1,1,1
DAMIMAS_A21B_0673,train,23,23,4,2,14,3,4,2,4,3,4,0.6086956521739131,0.13043478260869565,0.17391304347826086,1,1,1,1,1,1
DAMIMAS_A21B_0674,test,17,17,3,4,7,3,3,3,4,3,3,0.4117647058823529,0.17647058823529413,0.17647058823529413,1,1,1,1,1,1
DAMIMAS_A21B_0675,train,26,26,2,4,10,10,2,3,4,4,3,0.38461538461538464,0.38461538461538464,0.07692307692307693,1,1,1,1,1,1
DAMIMAS_A21B_0676,train,26,26,2,6,9,9,2,4,4,4,3,0.34615384615384615,0.34615384615384615,0.07692307692307693,1,1,1,1,1,1
DAMIMAS_A21B_0677,train,26,26,4,4,9,9,4,3,4,4,3,0.34615384615384615,0.34615384615384615,0.15384615384615385,1,1,1,1,1,1
DAMIMAS_A21B_0678,test,20,20,2,7,7,4,2,4,4,3,2,0.35,0.2,0.1,1,1,1,1,1,1
DAMIMAS_A21B_0679,train,27,27,0,8,14,5,0,4,4,4,4,0.5185185185185185,0.18518518518518517,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0680,train,30,30,0,5,20,5,0,4,4,3,5,0.6666666666666666,0.16666666666666666,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0681,train,28,28,4,2,17,5,4,2,4,4,6,0.6071428571428571,0.17857142857142858,0.14285714285714285,1,1,1,1,1,1
DAMIMAS_A21B_0682,val,25,25,6,4,5,10,4,3,3,4,2,0.2,0.4,0.24,1,1,1,1,1,1
DAMIMAS_A21B_0683,val,29,29,4,4,12,9,4,4,4,4,3,0.41379310344827586,0.3103448275862069,0.13793103448275862,1,1,1,1,1,1
DAMIMAS_A21B_0684,val,27,27,2,3,18,4,2,3,4,3,6,0.6666666666666666,0.14814814814814814,0.07407407407407407,1,1,1,1,1,1
DAMIMAS_A21B_0685,train,24,24,4,1,11,8,3,1,4,4,3,0.4583333333333333,0.3333333333333333,0.16666666666666666,1,1,1,1,1,1
DAMIMAS_A21B_0686,train,24,24,6,4,10,4,4,4,4,4,3,0.4166666666666667,0.16666666666666666,0.25,1,1,1,1,1,1
DAMIMAS_A21B_0687,test,20,20,0,5,11,4,0,4,4,4,3,0.55,0.2,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0688,train,24,24,3,2,14,5,3,2,4,4,4,0.5833333333333334,0.20833333333333334,0.125,1,1,1,1,1,1
DAMIMAS_A21B_0689,train,24,24,0,8,9,7,0,4,4,4,3,0.375,0.2916666666666667,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0690,train,16,16,2,2,4,8,2,2,3,4,2,0.25,0.5,0.125,1,1,1,1,1,1
DAMIMAS_A21B_0691,train,20,20,0,4,12,4,0,4,4,3,4,0.6,0.2,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0692,train,17,17,2,3,10,2,2,3,4,2,3,0.5882352941176471,0.11764705882352941,0.11764705882352941,1,1,1,1,1,1
DAMIMAS_A21B_0693,train,26,26,2,3,16,5,2,3,4,4,5,0.6153846153846154,0.19230769230769232,0.07692307692307693,1,1,1,1,1,1
DAMIMAS_A21B_0694,train,14,14,3,0,11,0,3,0,4,0,3,0.7857142857142857,0.0,0.21428571428571427,1,1,1,1,1,1
DAMIMAS_A21B_0695,train,23,23,3,4,10,6,3,4,4,4,3,0.43478260869565216,0.2608695652173913,0.13043478260869565,1,1,1,1,1,1
DAMIMAS_A21B_0696,train,21,21,0,2,14,5,0,2,4,3,4,0.6666666666666666,0.23809523809523808,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0697,val,24,24,2,2,14,6,2,2,4,4,5,0.5833333333333334,0.25,0.08333333333333333,1,1,1,1,1,1
DAMIMAS_A21B_0698,train,21,21,5,0,10,6,4,0,4,4,3,0.47619047619047616,0.2857142857142857,0.23809523809523808,1,1,1,1,1,1
DAMIMAS_A21B_0699,train,19,19,0,3,9,7,0,3,4,4,3,0.47368421052631576,0.3684210526315789,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0700,train,20,20,6,4,5,5,4,3,4,4,2,0.25,0.25,0.3,1,1,1,1,1,1
DAMIMAS_A21B_0701,train,27,27,2,4,17,4,2,3,4,3,5,0.6296296296296297,0.14814814814814814,0.07407407407407407,1,1,1,1,1,1
DAMIMAS_A21B_0702,train,18,18,2,0,12,4,2,0,4,3,4,0.6666666666666666,0.2222222222222222,0.1111111111111111,0,0,0,0,0,0
DAMIMAS_A21B_0703,val,23,23,4,4,14,1,3,3,4,1,5,0.6086956521739131,0.043478260869565216,0.17391304347826086,1,1,1,1,1,1
DAMIMAS_A21B_0704,train,26,26,0,5,14,7,0,3,4,4,5,0.5384615384615384,0.2692307692307692,0.0,0,0,0,0,0,0
DAMIMAS_A21B_0705,train,26,26,4,4,13,5,4,4,4,4,4,0.5,0.19230769230769232,0.15384615384615385,1,1,1,1,1,1
DAMIMAS_A21B_0706,test,24,24,6,0,10,8,4,0,4,4,3,0.4166666666666667,0.3333333333333333,0.25,1,1,1,1,1,1
DAMIMAS_A21B_0707,train,26,26,0,4,19,3,0,4,4,3,5,0.7307692307692307,0.11538461538461539,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0708,val,28,28,3,3,15,7,3,3,4,4,4,0.5357142857142857,0.25,0.10714285714285714,0,0,0,0,0,0
DAMIMAS_A21B_0709,train,27,27,6,4,10,7,4,3,4,4,3,0.37037037037037035,0.25925925925925924,0.2222222222222222,1,1,1,1,1,1
DAMIMAS_A21B_0710,train,25,25,6,5,10,4,4,4,4,3,3,0.4,0.16,0.24,1,1,1,1,1,1
DAMIMAS_A21B_0711,train,23,23,4,5,10,4,4,4,4,4,4,0.43478260869565216,0.17391304347826086,0.17391304347826086,1,1,1,1,1,1
DAMIMAS_A21B_0712,test,24,24,2,4,15,3,2,4,4,3,5,0.625,0.125,0.08333333333333333,1,1,1,1,1,1
DAMIMAS_A21B_0713,test,19,19,2,4,10,3,2,3,4,3,3,0.5263157894736842,0.15789473684210525,0.10526315789473684,1,1,1,1,1,1
DAMIMAS_A21B_0714,train,26,26,0,6,10,10,0,4,4,4,4,0.38461538461538464,0.38461538461538464,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0715,train,26,26,4,4,14,4,4,4,4,3,4,0.5384615384615384,0.15384615384615385,0.15384615384615385,1,1,1,1,1,1
DAMIMAS_A21B_0716,test,28,28,2,4,18,4,2,3,4,3,5,0.6428571428571429,0.14285714285714285,0.07142857142857142,1,1,1,1,1,1
DAMIMAS_A21B_0717,train,24,24,5,3,11,5,4,3,4,4,3,0.4583333333333333,0.20833333333333334,0.20833333333333334,1,1,1,1,1,1
DAMIMAS_A21B_0718,test,25,25,6,4,8,7,4,3,4,4,3,0.32,0.28,0.24,1,1,1,1,1,1
DAMIMAS_A21B_0719,train,19,19,4,2,13,0,3,2,4,0,4,0.6842105263157895,0.0,0.21052631578947367,1,1,1,1,1,1
DAMIMAS_A21B_0720,train,25,25,7,0,16,2,4,0,4,2,5,0.64,0.08,0.28,1,1,1,1,1,1
DAMIMAS_A21B_0721,train,28,28,4,3,18,3,3,3,4,3,5,0.6428571428571429,0.10714285714285714,0.14285714285714285,1,1,1,1,1,1
DAMIMAS_A21B_0722,train,21,21,2,4,11,4,2,4,4,4,3,0.5238095238095238,0.19047619047619047,0.09523809523809523,1,1,1,1,1,1
DAMIMAS_A21B_0723,train,36,36,4,9,14,9,3,4,4,4,4,0.3888888888888889,0.25,0.1111111111111111,0,1,1,1,1,1
DAMIMAS_A21B_0724,val,17,17,3,6,5,3,3,3,4,3,2,0.29411764705882354,0.17647058823529413,0.17647058823529413,1,1,1,1,1,1
DAMIMAS_A21B_0725,val,12,12,0,4,7,1,0,4,4,1,3,0.5833333333333334,0.08333333333333333,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0726,test,27,27,4,4,16,3,4,4,4,3,4,0.5925925925925926,0.1111111111111111,0.14814814814814814,1,1,1,1,1,1
DAMIMAS_A21B_0727,test,32,32,6,2,19,5,4,2,4,3,6,0.59375,0.15625,0.1875,1,1,1,1,1,1
DAMIMAS_A21B_0728,train,28,28,4,4,12,8,4,3,4,4,4,0.42857142857142855,0.2857142857142857,0.14285714285714285,1,1,1,1,1,1
DAMIMAS_A21B_0729,train,28,28,7,2,18,1,4,2,4,1,5,0.6428571428571429,0.03571428571428571,0.25,1,1,1,1,1,1
DAMIMAS_A21B_0730,train,16,16,4,4,6,2,3,3,4,2,2,0.375,0.125,0.25,1,1,1,1,1,1
DAMIMAS_A21B_0731,train,13,13,0,0,13,0,0,0,4,0,4,1.0,0.0,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0732,train,16,16,0,0,12,4,0,0,4,3,3,0.75,0.25,0.0,0,0,0,0,0,0
DAMIMAS_A21B_0733,test,20,20,0,0,12,8,0,0,4,4,4,0.6,0.4,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0734,train,16,16,2,2,9,3,2,2,4,3,3,0.5625,0.1875,0.125,1,1,1,1,1,1
DAMIMAS_A21B_0735,train,17,17,0,0,16,1,0,0,4,1,5,0.9411764705882353,0.058823529411764705,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0736,train,20,20,0,2,14,4,0,2,4,4,4,0.7,0.2,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0737,test,15,15,0,0,12,3,0,0,4,3,3,0.8,0.2,0.0,0,0,0,0,0,0
DAMIMAS_A21B_0738,train,17,17,0,0,15,2,0,0,4,2,5,0.8823529411764706,0.11764705882352941,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0739,train,21,21,0,0,14,7,0,0,4,4,5,0.6666666666666666,0.3333333333333333,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0740,train,22,22,2,2,12,6,2,2,4,4,3,0.5454545454545454,0.2727272727272727,0.09090909090909091,1,1,1,1,1,1
DAMIMAS_A21B_0741,train,26,26,2,5,13,6,2,4,4,4,4,0.5,0.23076923076923078,0.07692307692307693,1,1,1,1,1,1
DAMIMAS_A21B_0742,test,9,9,2,2,5,0,2,2,4,0,2,0.5555555555555556,0.0,0.2222222222222222,1,1,1,1,1,1
DAMIMAS_A21B_0743,val,14,14,0,0,7,7,0,0,4,4,2,0.5,0.5,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0744,test,13,13,0,4,9,0,0,3,4,0,3,0.6923076923076923,0.0,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0745,val,27,27,4,0,16,7,3,0,4,4,4,0.5925925925925926,0.25925925925925924,0.14814814814814814,1,1,1,1,1,1
DAMIMAS_A21B_0746,train,22,22,2,4,10,6,2,3,4,4,3,0.45454545454545453,0.2727272727272727,0.09090909090909091,1,1,1,1,1,1
DAMIMAS_A21B_0747,train,32,32,0,7,16,9,0,4,4,4,4,0.5,0.28125,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0748,test,23,23,4,0,15,4,3,0,4,4,4,0.6521739130434783,0.17391304347826086,0.17391304347826086,1,1,1,1,1,1
DAMIMAS_A21B_0749,test,26,26,4,4,13,5,3,3,4,4,4,0.5,0.19230769230769232,0.15384615384615385,1,1,1,1,1,1
DAMIMAS_A21B_0750,train,12,12,0,0,10,2,0,0,4,2,3,0.8333333333333334,0.16666666666666666,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0751,train,23,23,4,5,13,1,4,4,4,1,4,0.5652173913043478,0.043478260869565216,0.17391304347826086,1,1,1,1,1,1
DAMIMAS_A21B_0752,train,13,13,3,2,8,0,3,2,4,0,3,0.6153846153846154,0.0,0.23076923076923078,1,1,1,1,1,1
DAMIMAS_A21B_0753,train,17,17,3,2,12,0,3,2,4,0,4,0.7058823529411765,0.0,0.17647058823529413,1,1,1,1,1,1
DAMIMAS_A21B_0754,train,3,3,1,2,0,0,1,2,0,0,0,0.0,0.0,0.3333333333333333,1,1,1,1,1,1
DAMIMAS_A21B_0755,train,18,18,3,2,9,4,3,2,4,3,3,0.5,0.2222222222222222,0.16666666666666666,1,1,1,1,1,1
DAMIMAS_A21B_0756,train,23,23,0,0,17,6,0,0,4,4,5,0.7391304347826086,0.2608695652173913,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0757,train,22,22,0,2,20,0,0,2,4,0,6,0.9090909090909091,0.0,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0758,train,10,10,2,6,0,2,2,4,0,2,0,0.0,0.2,0.2,1,1,1,1,1,1
DAMIMAS_A21B_0759,val,21,21,0,0,14,7,0,0,4,4,4,0.6666666666666666,0.3333333333333333,0.0,0,0,0,0,0,0
