tree_id,n_dets,n_sides,naive_B1,naive_B2,naive_B3,naive_B4,naive_total,corrected_B1,corrected_B2,corrected_B3,corrected_B4,corrected_total,visibility_B1,visibility_B2,visibility_B3,visibility_B4,visibility_total,adaptive_visibility_B1,adaptive_visibility_B2,adaptive_visibility_B3,adaptive_visibility_B4,adaptive_visibility_total,adaptive_corrected_B1,adaptive_corrected_B2,adaptive_corrected_B3,adaptive_corrected_B4,adaptive_corrected_total,v6_selector_B1,v6_selector_B2,v6_selector_B3,v6_selector_B4,v6_selector_total,stacking_density_v7_B1,stacking_density_v7_B2,stacking_density_v7_B3,stacking_density_v7_B4,stacking_density_v7_total,stacking_bracketed_v7_B1,stacking_bracketed_v7_B2,stacking_bracketed_v7_B3,stacking_bracketed_v7_B4,stacking_bracketed_v7_total,entropy_modulated_v8_B1,entropy_modulated_v8_B2,entropy_modulated_v8_B3,entropy_modulated_v8_B4,entropy_modulated_v8_total,v8_entropy_stacking_B1,v8_entropy_stacking_B2,v8_entropy_stacking_B3,v8_entropy_stacking_B4,v8_entropy_stacking_total,density_scaled_vis_B1,density_scaled_vis_B2,density_scaled_vis_B3,density_scaled_vis_B4,density_scaled_vis_total,class_aware_vis_B1,class_aware_vis_B2,class_aware_vis_B3,class_aware_vis_B4,class_aware_vis_total,side_coverage_B1,side_coverage_B2,side_coverage_B3,side_coverage_B4,side_coverage_total,hybrid_vis_corr_B1,hybrid_vis_corr_B2,hybrid_vis_corr_B3,hybrid_vis_corr_B4,hybrid_vis_corr_total,ordinal_prior_B1,ordinal_prior_B2,ordinal_prior_B3,ordinal_prior_B4,ordinal_prior_total,relaxed_match_B1,relaxed_match_B2,relaxed_match_B3,relaxed_match_B4,relaxed_match_total,best_visibility_grid_B1,best_visibility_grid_B2,best_visibility_grid_B3,best_visibility_grid_B4,best_visibility_grid_total,best_class_aware_grid_B1,best_class_aware_grid_B2,best_class_aware_grid_B3,best_class_aware_grid_B4,best_class_aware_grid_total,best_relaxed_grid_B1,best_relaxed_grid_B2,best_relaxed_grid_B3,best_relaxed_grid_B4,best_relaxed_grid_total,best_ensemble_grid_B1,best_ensemble_grid_B2,best_ensemble_grid_B3,best_ensemble_grid_B4,best_ensemble_grid_total,naive_mean_ensemble_B1,naive_mean_ensemble_B2,naive_mean_ensemble_B3,naive_mean_ensemble_B4,naive_mean_ensemble_total
DAMIMAS_A21B_0046,13,4,0,0,6,7,13,0,0,3,4,7,0,0,3,4,7,0,0,3,4,7,0,0,3,4,7,0,0,3,4,7,0,0,3,4,7,0,0,3,4,7,0,0,3,4,7,0,0,3,4,7,0,0,3,4,7,0,0,4,4,8,0,0,3,4,7,0,0,3,4,7,0,1,2,4,7,0,0,1,1,2,0,0,3,4,7,0,0,4,4,8,0,0,1,1,2,0,0,3,4,7,0,0,3,4,7
DAMIMAS_A21B_0047,13,4,5,7,1,0,13,3,4,1,0,8,3,4,1,0,8,3,4,1,0,8,2,4,1,0,7,2,4,1,0,7,2,4,1,0,7,2,4,1,0,7,2,4,1,0,7,2,4,1,0,7,3,4,1,0,8,3,4,1,0,8,3,4,1,0,8,3,4,1,0,8,3,3,2,0,8,1,1,1,0,3,3,4,1,0,8,3,4,1,0,8,1,1,1,0,3,2,4,1,0,7,3,4,1,0,8
DAMIMAS_A21B_0048,15,4,3,4,6,2,15,2,2,3,1,8,2,2,3,1,8,2,2,3,1,8,1,2,3,1,7,1,2,3,1,7,1,2,3,1,7,1,2,3,1,7,2,2,3,1,8,2,2,3,1,8,2,2,3,1,8,2,2,4,1,9,2,2,3,1,8,2,2,3,1,8,2,1,4,1,8,1,1,1,1,4,2,2,3,1,8,2,2,3,1,8,1,1,1,1,4,1,2,3,1,7,2,2,3,1,8
DAMIMAS_A21B_0049,13,4,0,0,10,3,13,0,0,6,2,8,0,0,5,2,7,0,0,5,2,7,0,0,5,2,7,0,0,5,2,7,0,0,5,2,7,0,0,5,2,7,0,0,5,2,7,0,0,5,2,7,0,0,5,2,7,0,0,6,2,8,0,0,5,2,7,0,0,5,2,7,0,0,5,2,7,0,0,1,1,2,0,0,5,2,7,0,0,6,2,8,0,0,1,1,2,0,0,5,2,7,0,0,5,2,7
DAMIMAS_A21B_0050,15,4,4,0,4,7,15,2,0,2,4,8,2,0,2,4,8,2,0,2,4,8,2,0,2,4,8,2,0,2,4,8,2,0,2,4,8,2,0,2,4,8,2,0,2,4,8,2,0,2,4,8,2,0,2,4,8,2,0,2,4,8,2,0,2,4,8,2,0,2,4,8,2,0,2,4,8,1,0,1,1,3,2,0,2,4,8,2,0,2,4,8,2,0,2,2,6,2,0,2,4,8,2,0,2,4,8
DAMIMAS_A21B_0051,24,4,1,21,2,0,24,1,12,1,0,14,1,11,1,0,13,1,12,1,0,14,1,12,1,0,14,1,13,1,0,15,1,11,1,0,13,1,11,2,0,14,1,11,2,0,14,1,11,2,0,14,1,11,1,0,13,1,13,1,0,15,1,11,2,0,14,1,11,1,0,13,1,11,1,0,13,1,1,2,0,4,1,11,1,0,13,1,12,1,0,14,1,1,2,0,4,1,12,1,0,14,1,10,1,0,12
DAMIMAS_A21B_0052,22,4,6,6,7,3,22,3,3,4,2,12,3,3,4,2,12,4,4,4,2,14,3,3,4,2,12,3,3,4,2,12,3,3,4,2,12,3,3,4,2,12,3,3,4,2,12,3,3,4,2,12,3,3,4,2,12,3,4,4,2,13,3,3,4,2,12,3,3,4,2,12,3,3,4,2,12,1,1,1,1,4,3,3,4,2,12,3,3,4,2,12,1,1,1,1,4,3,3,4,2,12,3,3,4,2,12
DAMIMAS_A21B_0053,14,4,2,2,6,4,14,1,1,3,2,7,1,1,3,2,7,1,1,3,2,7,1,1,3,2,7,1,1,3,2,7,1,1,3,2,7,1,1,3,2,7,1,1,3,2,7,1,1,3,2,7,1,1,3,2,7,1,1,4,2,8,1,1,3,2,7,1,1,3,2,7,1,1,3,2,7,1,1,1,1,4,1,1,3,2,7,1,1,3,2,7,1,1,1,1,4,1,1,3,2,7,1,1,3,2,7
DAMIMAS_A21B_0054,20,4,1,2,5,12,20,1,1,3,7,12,1,1,3,6,11,1,1,3,7,12,1,1,3,7,12,1,1,3,7,12,1,1,3,7,12,1,1,3,7,12,1,1,3,7,12,1,1,3,7,12,1,1,3,6,11,1,1,3,6,11,1,1,3,6,11,1,1,3,6,11,1,1,3,6,11,1,1,1,1,4,1,1,3,6,11,1,1,3,6,11,1,2,2,2,7,1,1,3,7,12,1,1,3,6,11
DAMIMAS_A21B_0055,21,4,7,13,1,0,21,4,7,1,0,12,4,7,1,0,12,4,8,1,0,13,4,7,1,0,12,4,7,1,0,12,3,7,1,0,11,3,7,1,0,11,3,7,1,0,11,3,7,1,0,11,4,7,1,0,12,4,8,1,0,13,4,7,1,0,12,4,7,1,0,12,4,7,1,0,12,1,1,1,0,3,4,7,1,0,12,4,7,1,0,12,1,1,1,0,3,4,7,1,0,12,4,7,1,0,12
DAMIMAS_A21B_0056,14,4,4,0,4,6,14,2,0,2,4,8,2,0,2,3,7,2,0,2,3,7,2,0,2,4,8,2,0,2,4,8,2,0,2,3,7,2,0,3,3,8,2,0,3,4,9,2,0,3,4,9,2,0,2,3,7,2,0,2,3,7,2,0,3,3,8,2,0,2,3,7,2,0,2,3,7,1,0,1,1,3,2,0,2,3,7,2,0,2,3,7,1,0,1,1,3,2,0,2,3,7,2,0,2,3,7
DAMIMAS_A21B_0057,23,4,4,3,11,5,23,2,2,6,3,13,2,2,6,3,13,2,2,6,3,13,2,2,6,3,13,2,2,6,3,13,2,2,6,3,13,2,2,6,3,13,2,2,6,3,13,2,2,6,3,13,2,2,6,3,13,2,2,7,3,14,2,2,6,3,13,2,2,6,3,13,2,2,6,3,13,1,1,1,1,4,2,2,6,3,13,2,2,6,3,13,1,1,1,1,4,2,2,6,3,13,2,2,6,3,13
DAMIMAS_A21B_0058,15,4,5,0,4,6,15,3,0,2,4,9,3,0,2,3,8,3,0,2,3,8,2,0,2,4,8,2,0,2,4,8,2,0,2,4,8,2,0,2,4,8,2,0,2,4,8,2,0,2,4,8,3,0,2,3,8,3,0,2,3,8,3,0,2,3,8,3,0,2,3,8,3,0,2,3,8,1,0,1,1,3,3,0,2,3,8,3,0,2,3,8,1,0,1,1,3,2,0,2,3,7,3,0,2,3,8
DAMIMAS_A21B_0059,8,4,5,3,0,0,8,3,2,0,0,5,3,2,0,0,5,3,2,0,0,5,2,2,0,0,4,2,2,0,0,4,2,2,0,0,4,2,2,0,0,4,2,2,0,0,4,2,2,0,0,4,3,2,0,0,5,3,2,0,0,5,3,2,0,0,5,3,2,0,0,5,3,2,0,0,5,1,1,0,0,2,3,2,0,0,5,3,2,0,0,5,1,1,0,0,2,2,2,0,0,4,3,2,0,0,5
DAMIMAS_A21B_0060,16,4,3,1,5,7,16,2,1,3,4,10,2,1,3,4,10,2,1,3,4,10,1,1,3,4,9,2,1,3,4,10,1,1,3,4,9,1,1,3,4,9,2,1,3,4,10,2,1,3,4,10,2,1,3,4,10,2,1,3,4,10,2,1,3,4,10,2,1,3,4,10,2,1,3,4,10,1,1,1,1,4,2,1,3,4,10,2,1,3,4,10,2,1,1,1,5,1,1,3,4,9,2,1,3,4,10
DAMIMAS_A21B_0061,20,4,2,4,13,1,20,1,2,7,1,11,1,2,7,1,11,1,2,8,1,12,1,2,7,1,11,1,2,7,1,11,1,2,7,1,11,1,2,7,1,11,1,2,7,1,11,1,2,7,1,11,1,2,7,1,11,1,2,8,1,12,1,2,7,1,11,1,2,7,1,11,1,2,7,1,11,1,1,1,1,4,1,2,7,1,11,1,2,7,1,11,1,1,1,1,4,1,2,7,1,11,1,2,7,1,11
DAMIMAS_A21B_0062,15,4,3,3,5,4,15,2,2,3,2,9,2,2,3,2,9,2,2,3,2,9,1,2,3,2,8,1,2,3,2,8,1,2,3,2,8,1,2,3,2,8,2,2,3,3,10,2,2,3,3,10,2,2,3,2,9,2,2,3,2,9,2,2,3,2,9,2,2,3,2,9,2,2,3,2,9,1,1,1,1,4,2,2,3,2,9,2,2,3,2,9,1,1,1,3,6,1,2,3,2,8,2,2,3,2,9
DAMIMAS_A21B_0063,16,4,5,8,3,0,16,3,4,2,0,9,3,4,2,0,9,3,5,2,0,10,2,4,2,0,8,2,4,2,0,8,2,4,2,0,8,3,4,2,0,9,3,4,2,0,9,3,4,2,0,9,3,4,2,0,9,3,5,2,0,10,3,4,2,0,9,3,4,2,0,9,3,3,3,0,9,1,1,1,0,3,3,4,2,0,9,3,5,2,0,10,1,1,1,0,3,2,4,2,0,8,3,4,2,0,9
DAMIMAS_A21B_0064,12,4,2,4,5,1,12,1,2,3,1,7,1,2,3,1,7,1,2,3,1,7,1,2,3,1,7,1,2,3,1,7,1,2,3,1,7,1,2,3,1,7,1,2,3,1,7,1,2,3,1,7,1,2,3,1,7,1,2,3,1,7,1,2,3,1,7,1,2,3,1,7,1,2,3,1,7,1,1,1,1,4,1,2,3,1,7,1,2,3,1,7,1,1,1,1,4,1,2,3,1,7,1,2,3,1,7
DAMIMAS_A21B_0065,24,4,7,0,12,5,24,4,0,7,3,14,4,0,6,3,13,4,0,7,3,14,4,0,7,3,14,4,0,7,3,14,4,0,7,3,14,4,0,7,3,14,4,0,7,3,14,4,0,7,3,14,4,0,6,3,13,4,0,7,3,14,4,0,6,3,13,4,0,6,3,13,4,0,6,3,13,1,0,1,1,3,4,0,6,3,13,4,0,7,3,14,1,0,1,2,4,4,0,7,3,14,4,0,6,3,13
DAMIMAS_A21B_0066,26,4,4,4,8,10,26,2,2,4,6,14,2,2,4,5,13,2,2,5,6,15,2,2,5,6,15,2,2,5,6,15,2,2,4,6,14,2,2,4,6,14,2,2,4,6,14,2,2,4,6,14,2,2,4,5,13,2,2,5,5,14,2,2,4,5,13,2,2,4,5,13,2,2,4,5,13,1,1,1,1,4,2,2,4,5,13,2,2,5,5,14,1,2,1,1,5,2,2,5,6,15,2,2,4,5,13
DAMIMAS_A21B_0067,24,4,7,14,3,0,24,4,8,2,0,14,4,7,2,0,13,4,8,2,0,14,4,8,2,0,14,4,8,2,0,14,4,8,2,0,14,4,8,2,0,14,4,8,2,0,14,4,8,2,0,14,4,7,2,0,13,4,9,2,0,15,4,7,2,0,13,4,7,2,0,13,4,7,2,0,13,1,1,1,0,3,4,7,2,0,13,4,8,2,0,14,1,1,1,0,3,4,8,2,0,14,4,7,2,0,13
DAMIMAS_A21B_0068,18,4,4,5,3,6,18,2,3,2,4,11,2,3,2,3,10,2,3,2,3,10,2,3,2,4,11,2,3,2,4,11,2,3,2,3,10,2,3,2,3,10,2,3,2,4,11,2,3,2,4,11,2,3,2,3,10,2,3,2,3,10,2,3,2,3,10,2,3,2,3,10,2,3,2,3,10,1,1,1,1,4,2,3,2,3,10,2,3,2,3,10,1,1,1,1,4,2,3,2,3,10,2,3,2,3,10
DAMIMAS_A21B_0069,19,4,3,3,11,2,19,2,2,6,1,11,2,2,6,1,11,2,2,6,1,11,2,2,6,1,11,2,2,6,1,11,2,2,6,1,11,2,2,6,1,11,2,2,6,1,11,2,2,6,1,11,2,2,6,1,11,2,2,7,1,12,2,2,6,1,11,2,2,6,1,11,2,2,6,1,11,1,1,1,1,4,2,2,6,1,11,2,2,6,1,11,3,2,1,2,8,2,2,6,1,11,2,2,6,1,11
DAMIMAS_A21B_0070,17,4,0,0,9,8,17,0,0,5,5,10,0,0,5,4,9,0,0,5,5,10,0,0,5,5,10,0,0,5,5,10,0,0,5,5,10,0,0,5,5,10,0,0,5,5,10,0,0,5,5,10,0,0,5,4,9,0,0,6,4,10,0,0,5,4,9,0,0,5,4,9,0,0,5,4,9,0,0,1,1,2,0,0,5,4,9,0,0,5,4,9,0,0,1,1,2,0,0,5,5,10,0,0,5,4,9
DAMIMAS_A21B_0071,18,4,4,14,0,0,18,2,8,0,0,10,2,7,0,0,9,2,8,0,0,10,2,8,0,0,10,2,8,0,0,10,2,7,0,0,9,2,7,0,0,9,2,7,0,0,9,2,7,0,0,9,2,7,0,0,9,2,9,0,0,11,2,7,0,0,9,2,7,0,0,9,2,7,0,0,9,1,1,0,0,2,2,7,0,0,9,2,8,0,0,10,1,1,0,0,2,2,8,0,0,10,2,7,0,0,9
DAMIMAS_A21B_0072,21,4,3,7,8,3,21,2,4,4,2,12,2,4,4,2,12,2,4,5,2,13,2,4,5,2,13,2,4,5,2,13,2,4,5,2,13,2,4,5,2,13,2,4,5,2,13,2,4,5,2,13,2,4,4,2,12,2,4,5,2,13,2,4,4,2,12,2,4,4,2,12,2,4,4,2,12,1,1,1,1,4,2,4,4,2,12,2,4,5,2,13,1,1,1,1,4,2,4,5,2,13,2,4,4,2,12
DAMIMAS_A21B_0074,2,1,0,0,2,0,2,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,2,0,2,0,0,2,0,2,0,0,2,0,2,0,0,1,0,1,0,0,1,0,1,0,0,2,0,2,0,0,1,0,1,0,1,0,0,1,0,0,2,0,2,0,0,1,0,1,0,0,1,0,1,0,0,2,0,2,0,0,1,0,1,0,0,1,0,1
DAMIMAS_A21B_0075,29,4,6,18,4,1,29,3,10,2,1,16,3,9,2,1,15,4,11,2,1,18,3,11,2,1,17,3,11,2,1,17,3,11,2,1,17,3,11,2,1,17,3,11,3,1,18,3,11,3,1,18,3,9,2,1,15,3,11,2,1,17,3,9,2,1,15,3,10,2,1,16,3,9,2,1,15,1,1,1,1,4,3,10,2,1,16,3,10,2,1,16,1,1,1,1,4,3,11,2,1,17,3,9,2,1,15
DAMIMAS_A21B_0076,22,4,6,5,4,7,22,3,3,2,4,12,3,3,2,4,12,4,3,2,4,13,3,3,2,4,12,3,3,2,4,12,3,3,2,4,12,3,3,2,4,12,3,3,2,4,12,3,3,2,4,12,3,3,2,4,12,3,3,2,4,12,3,3,2,4,12,3,3,2,4,12,3,3,2,4,12,1,1,1,1,4,3,3,2,4,12,3,3,2,4,12,1,1,1,1,4,3,3,2,4,12,3,3,2,4,12
DAMIMAS_A21B_0077,18,4,5,3,9,1,18,3,2,5,1,11,3,2,5,1,11,3,2,5,1,11,3,2,5,1,11,3,2,5,1,11,2,2,5,1,10,2,2,5,1,10,3,2,5,1,11,3,2,5,1,11,3,2,5,1,11,3,2,6,1,12,3,2,5,1,11,3,2,5,1,11,3,2,5,1,11,1,1,1,1,4,3,2,5,1,11,3,2,5,1,11,2,1,1,1,5,3,2,5,1,11,3,2,5,1,11
DAMIMAS_A21B_0078,20,4,5,1,8,6,20,3,1,4,4,12,3,1,4,3,11,3,1,5,4,13,3,1,5,4,13,3,1,5,4,13,2,1,4,4,11,2,1,4,4,11,3,1,4,4,12,3,1,4,4,12,3,1,4,3,11,3,1,5,3,12,3,1,4,3,11,3,1,4,3,11,3,1,4,3,11,1,1,1,1,4,3,1,4,3,11,3,1,5,3,12,1,1,1,1,4,3,1,5,4,13,3,1,4,3,11
DAMIMAS_A21B_0079,26,4,5,14,7,0,26,3,8,4,0,15,3,7,4,0,14,3,8,4,0,15,3,8,4,0,15,3,8,4,0,15,3,8,4,0,15,3,8,4,0,15,3,8,4,0,15,3,8,4,0,15,3,7,4,0,14,3,9,4,0,16,3,7,4,0,14,3,7,4,0,14,3,7,4,0,14,1,1,1,0,3,3,7,4,0,14,3,8,4,0,15,1,1,1,0,3,3,8,4,0,15,3,7,4,0,14
DAMIMAS_A21B_0080,18,4,5,3,2,8,18,3,2,1,5,11,3,2,1,4,10,3,2,1,5,11,3,2,1,5,11,3,2,1,5,11,2,2,1,5,10,2,2,1,5,10,2,2,1,5,10,2,2,1,5,10,3,2,1,4,10,3,2,1,4,10,3,2,1,4,10,3,2,1,4,10,3,2,1,4,10,1,1,1,1,4,3,2,1,4,10,3,2,1,4,10,1,1,1,1,4,3,2,1,5,11,3,2,1,4,10
DAMIMAS_A21B_0081,21,4,7,0,9,5,21,4,0,5,3,12,4,0,5,3,12,4,0,5,3,12,4,0,5,3,12,4,0,5,3,12,4,0,5,3,12,4,0,5,3,12,4,0,5,3,12,4,0,5,3,12,4,0,5,3,12,4,0,6,3,13,4,0,5,3,12,4,0,5,3,12,4,0,5,3,12,1,0,1,1,3,4,0,5,3,12,4,0,5,3,12,1,0,1,1,3,4,0,5,3,12,4,0,5,3,12
DAMIMAS_A21B_0082,13,4,3,3,6,1,13,2,2,3,1,8,2,2,3,1,8,2,2,3,1,8,1,2,3,1,7,1,2,3,1,7,1,2,3,1,7,1,2,3,1,7,2,2,3,1,8,2,2,3,1,8,2,2,3,1,8,2,2,4,1,9,2,2,3,1,8,2,2,3,1,8,2,3,2,1,8,1,2,1,1,5,2,2,3,1,8,2,2,3,1,8,1,3,2,1,7,1,2,3,1,7,2,2,3,1,8
DAMIMAS_A21B_0083,22,4,5,17,0,0,22,3,10,0,0,13,3,9,0,0,12,3,10,0,0,13,3,10,0,0,13,3,10,0,0,13,3,10,0,0,13,3,10,0,0,13,3,10,0,0,13,3,10,0,0,13,3,9,0,0,12,3,10,0,0,13,3,9,0,0,12,3,9,0,0,12,3,8,1,0,12,1,1,0,0,2,3,9,0,0,12,3,10,0,0,13,1,3,0,0,4,3,10,0,0,13,3,8,0,0,11
DAMIMAS_A21B_0084,11,4,0,4,6,1,11,0,2,3,1,6,0,2,3,1,6,0,2,3,1,6,0,2,3,1,6,0,2,3,1,6,0,2,3,1,6,0,2,3,1,6,0,2,3,1,6,0,2,3,1,6,0,2,3,1,6,0,2,4,1,7,0,2,3,1,6,0,2,3,1,6,0,2,3,1,6,0,1,1,1,3,0,2,3,1,6,0,2,3,1,6,0,1,1,1,3,0,2,3,1,6,0,2,3,1,6
DAMIMAS_A21B_0085,26,4,2,5,15,4,26,1,3,8,2,14,1,3,8,2,14,1,3,9,2,15,1,3,9,3,16,1,3,9,3,16,1,3,8,3,15,1,3,8,3,15,1,3,8,3,15,1,3,8,3,15,1,3,8,2,14,1,3,9,2,15,1,3,8,2,14,1,3,8,2,14,1,3,8,2,14,1,1,1,1,4,1,3,8,2,14,1,3,9,2,15,2,2,1,1,6,1,3,9,2,15,1,3,8,2,14
DAMIMAS_A21B_0086,19,4,3,3,10,3,19,2,2,6,2,12,2,2,5,2,11,2,2,6,2,12,2,2,6,2,12,2,2,6,2,12,2,2,5,2,11,2,2,5,2,11,2,2,5,2,11,2,2,5,2,11,2,2,5,2,11,2,2,6,2,12,2,2,5,2,11,2,2,5,2,11,2,1,6,2,11,1,1,1,1,4,2,2,5,2,11,2,2,6,2,12,1,2,1,1,5,2,2,6,2,12,2,2,5,2,11
DAMIMAS_A21B_0087,25,4,8,14,3,0,25,4,8,2,0,14,4,7,2,0,13,5,8,2,0,15,4,8,2,0,14,4,8,2,0,14,4,8,2,0,14,4,8,2,0,14,4,8,2,0,14,4,8,2,0,14,4,7,2,0,13,4,9,2,0,15,4,7,2,0,13,4,7,2,0,13,4,7,2,0,13,1,1,1,0,3,4,7,2,0,13,4,8,2,0,14,1,1,1,0,3,4,8,2,0,14,4,7,2,0,13
DAMIMAS_A21B_0088,19,4,5,1,9,4,19,3,1,5,2,11,3,1,5,2,11,3,1,5,2,11,3,1,5,2,11,3,1,5,2,11,3,1,5,2,11,3,1,5,2,11,3,1,5,2,11,3,1,5,2,11,3,1,5,2,11,3,1,6,2,12,3,1,5,2,11,3,1,5,2,11,3,1,5,2,11,1,1,1,1,4,3,1,5,2,11,3,1,5,2,11,1,1,1,1,4,3,1,5,2,11,3,1,5,2,11
DAMIMAS_A21B_0089,21,4,0,3,13,5,21,0,2,7,3,12,0,2,7,3,12,0,2,8,3,13,0,2,7,3,12,0,2,7,3,12,0,2,7,3,12,0,2,7,3,12,0,2,7,3,12,0,2,7,3,12,0,2,7,3,12,0,2,8,3,13,0,2,7,3,12,0,2,7,3,12,0,2,7,3,12,0,1,1,1,3,0,2,7,3,12,0,2,8,3,13,0,2,1,1,4,0,2,7,3,12,0,2,7,3,12
DAMIMAS_A21B_0090,10,4,0,2,4,4,10,0,1,2,2,5,0,1,2,2,5,0,1,2,2,5,0,1,2,2,5,0,1,2,2,5,0,1,2,2,5,0,1,2,2,5,0,1,2,2,5,0,1,2,2,5,0,1,2,2,5,0,1,2,2,5,0,1,2,2,5,0,1,2,2,5,0,1,2,2,5,0,1,1,1,3,0,1,2,2,5,0,1,2,2,5,0,1,2,1,4,0,1,2,2,5,0,1,2,2,5
DAMIMAS_A21B_0091,20,4,3,16,1,0,20,2,9,1,0,12,2,8,1,0,11,2,9,1,0,12,2,9,1,0,12,2,9,1,0,12,2,8,1,0,11,2,8,1,0,11,2,8,1,0,11,2,8,1,0,11,2,8,1,0,11,2,10,1,0,13,2,8,1,0,11,2,8,1,0,11,2,8,1,0,11,1,1,1,0,3,2,9,1,0,12,2,9,1,0,12,1,1,1,0,3,2,9,1,0,12,2,8,1,0,11
DAMIMAS_A21B_0092,19,4,1,3,8,7,19,1,2,4,4,11,1,2,4,4,11,1,2,5,4,12,1,2,4,4,11,1,2,4,4,11,1,2,4,4,11,1,2,4,4,11,1,2,5,4,12,1,2,5,4,12,1,2,4,4,11,1,2,5,4,12,1,2,4,4,11,1,2,4,4,11,1,2,4,4,11,1,1,1,1,4,1,2,4,4,11,1,2,5,4,12,1,1,1,1,4,1,2,4,4,11,1,2,4,4,11
DAMIMAS_A21B_0093,17,4,0,1,11,5,17,0,1,6,3,10,0,1,6,3,10,0,1,6,3,10,0,1,6,3,10,0,1,6,3,10,0,1,6,3,10,0,1,6,3,10,0,1,6,3,10,0,1,6,3,10,0,1,6,3,10,0,1,7,3,11,0,1,6,3,10,0,1,6,3,10,0,1,6,3,10,0,1,1,1,3,0,1,6,3,10,0,1,6,3,10,0,1,1,1,3,0,1,6,3,10,0,1,6,3,10
DAMIMAS_A21B_0094,24,4,2,0,8,14,24,1,0,4,8,13,1,0,4,7,12,1,0,5,8,14,1,0,5,9,15,1,0,5,9,15,1,0,5,9,15,1,0,5,9,15,1,0,5,9,15,1,0,5,9,15,1,0,4,7,12,1,0,5,7,13,1,0,4,7,12,1,0,4,8,13,1,1,3,7,12,1,0,1,1,3,1,0,4,7,12,1,0,5,7,13,1,0,1,1,3,1,0,5,8,14,1,0,4,7,12
DAMIMAS_A21B_0095,15,4,4,10,1,0,15,2,6,1,0,9,2,5,1,0,8,2,6,1,0,9,2,5,1,0,8,2,5,1,0,8,2,5,1,0,8,2,5,1,0,8,2,5,1,0,8,2,5,1,0,8,2,5,1,0,8,2,6,1,0,9,2,5,1,0,8,2,5,1,0,8,2,5,1,0,8,1,1,1,0,3,2,5,1,0,8,2,6,1,0,9,1,1,1,0,3,2,5,1,0,8,2,5,1,0,8
DAMIMAS_A21B_0096,16,4,3,1,3,9,16,2,1,2,5,10,2,1,2,5,10,2,1,2,5,10,1,1,2,5,9,1,1,2,5,9,1,1,2,5,9,1,1,2,5,9,2,1,2,5,10,2,1,2,5,10,2,1,2,5,10,2,1,2,5,10,2,1,2,5,10,2,1,2,5,10,2,1,2,5,10,1,1,1,1,4,2,1,2,5,10,2,1,2,5,10,2,1,2,1,6,1,1,2,5,9,2,1,2,5,10
DAMIMAS_A21B_0097,22,4,1,5,14,2,22,1,3,8,1,13,1,3,7,1,12,1,3,8,1,13,1,3,8,1,13,1,3,7,1,12,1,3,8,1,13,1,3,8,1,13,1,3,8,1,13,1,3,8,1,13,1,3,7,1,12,1,3,9,1,14,1,3,7,1,12,1,3,7,1,12,1,3,7,1,12,1,1,1,1,4,1,3,7,1,12,1,3,8,1,13,1,1,1,1,4,1,3,8,1,13,1,3,7,1,12
DAMIMAS_A21B_0098,17,4,0,1,5,11,17,0,1,3,7,11,0,1,3,6,10,0,1,3,6,10,0,1,3,7,11,0,1,3,7,11,0,1,3,6,10,0,1,3,6,10,0,1,3,6,10,0,1,3,6,10,0,1,3,6,10,0,1,3,6,10,0,1,3,6,10,0,1,3,6,10,0,2,2,6,10,0,1,1,1,3,0,1,3,6,10,0,1,3,6,10,0,1,1,1,3,0,1,3,6,10,0,1,3,6,10
DAMIMAS_A21B_0099,22,4,6,12,4,0,22,3,7,2,0,12,3,6,2,0,11,4,7,2,0,13,3,7,2,0,12,3,7,2,0,12,3,7,2,0,12,3,7,2,0,12,3,7,2,0,12,3,7,2,0,12,3,6,2,0,11,3,7,2,0,12,3,6,2,0,11,3,6,2,0,11,3,5,3,0,11,1,1,1,0,3,3,6,2,0,11,3,7,2,0,12,1,1,1,0,3,3,7,2,0,12,3,6,2,0,11
DAMIMAS_A21B_0100,26,4,4,2,7,13,26,2,1,4,8,15,2,1,4,7,14,2,1,4,8,15,2,1,4,8,15,2,1,4,8,15,2,1,4,8,15,2,1,4,8,15,2,1,4,8,15,2,1,4,8,15,2,1,4,7,14,2,1,4,7,14,2,1,4,7,14,2,1,4,7,14,2,2,3,7,14,1,1,1,1,4,2,1,4,7,14,2,1,4,7,14,1,1,1,1,4,2,1,4,8,15,2,1,4,7,14
DAMIMAS_A21B_0101,15,4,4,3,8,0,15,2,2,4,0,8,2,2,4,0,8,2,2,4,0,8,2,2,4,0,8,2,2,4,0,8,2,2,4,0,8,2,2,4,0,8,2,2,4,0,8,2,2,4,0,8,2,2,4,0,8,2,2,5,0,9,2,2,4,0,8,2,2,4,0,8,2,2,4,0,8,1,1,1,0,3,2,2,4,0,8,2,2,5,0,9,1,1,1,0,3,2,2,4,0,8,2,2,4,0,8
