tree_id,bunch_id,bunch_class,n_sides_total,n_sides_bunch,max_dist_allowed,max_normal,max_possible,valid_home,appearance_sides,offending_sides,reason,link_chain,severity
DAMIMAS_A21B_0842,9,B4,8,5,3,4,6,sisi_5,"sisi_4,sisi_5,sisi_6,sisi_7,sisi_8",,valid_but_n_sides_5_exceeds_normal_4,"lnk-18,lnk-19,lnk-20,lnk-21",warn
DAMIMAS_A21B_0843,2,B2,8,5,3,4,6,sisi_2,"sisi_1,sisi_2,sisi_3,sisi_4,sisi_5",,valid_but_n_sides_5_exceeds_normal_4,"lnk-0,lnk-1,lnk-2,lnk-3",warn
DAMIMAS_A21B_0844,7,B2,8,5,3,4,6,sisi_3,"sisi_2,sisi_3,sisi_4,sisi_5,sisi_6",,valid_but_n_sides_5_exceeds_normal_4,"lnk-11,lnk-14,lnk-18,lnk-7",warn
DAMIMAS_A21B_0844,8,B3,8,5,3,4,6,sisi_4,"sisi_3,sisi_4,sisi_5,sisi_6,sisi_7",,valid_but_n_sides_5_exceeds_normal_4,"lnk-12,lnk-16,lnk-19,lnk-23",warn
DAMIMAS_A21B_0847,3,B3,8,6,3,4,6,sisi_2,"sisi_1,sisi_2,sisi_3,sisi_4,sisi_5,sisi_8",,valid_but_n_sides_6_exceeds_normal_4,"lnk-2,lnk-3,lnk-4,lnk-5,lnk-6",warn
DAMIMAS_A21B_0847,6,B1,8,5,3,4,6,sisi_3,"sisi_2,sisi_3,sisi_4,sisi_5,sisi_6",,valid_but_n_sides_5_exceeds_normal_4,"lnk-11,lnk-12,lnk-13,lnk-14",warn
DAMIMAS_A21B_0848,2,B3,8,5,3,4,6,sisi_2,"sisi_1,sisi_2,sisi_3,sisi_4,sisi_5",,valid_but_n_sides_5_exceeds_normal_4,"lnk-5,lnk-6,lnk-7,lnk-8",warn
DAMIMAS_A21B_0848,4,B2,8,6,3,4,6,sisi_4,"sisi_2,sisi_3,sisi_4,sisi_5,sisi_6,sisi_7",,valid_but_n_sides_6_exceeds_normal_4,"lnk-10,lnk-11,lnk-15,lnk-16,lnk-17",warn
DAMIMAS_A21B_0849,4,B1,8,5,3,4,6,sisi_3,"sisi_2,sisi_3,sisi_4,sisi_5,sisi_6",,valid_but_n_sides_5_exceeds_normal_4,"lnk-4,lnk-5,lnk-6,lnk-7",warn
DAMIMAS_A21B_0850,1,B2,8,5,3,4,6,sisi_1,"sisi_1,sisi_2,sisi_6,sisi_7,sisi_8",,valid_but_n_sides_5_exceeds_normal_4,"lnk-5,lnk-6,lnk-7,lnk-8",warn
DAMIMAS_A21B_0850,4,B1,8,5,3,4,6,sisi_2,"sisi_1,sisi_2,sisi_3,sisi_4,sisi_5",,valid_but_n_sides_5_exceeds_normal_4,"lnk-17,lnk-18,lnk-19,lnk-20",warn
DAMIMAS_A21B_0850,5,B3,8,5,3,4,6,sisi_1,"sisi_1,sisi_2,sisi_3,sisi_4,sisi_8",,valid_but_n_sides_5_exceeds_normal_4,"lnk-13,lnk-14,lnk-15,lnk-16",warn
DAMIMAS_A21B_0850,6,B3,8,5,3,4,6,sisi_6,"sisi_1,sisi_5,sisi_6,sisi_7,sisi_8",,valid_but_n_sides_5_exceeds_normal_4,"lnk-10,lnk-11,lnk-12,lnk-9",warn
DAMIMAS_A21B_0851,1,B2,8,5,3,4,6,sisi_2,"sisi_1,sisi_2,sisi_3,sisi_4,sisi_5",,valid_but_n_sides_5_exceeds_normal_4,"lnk-0,lnk-1,lnk-2,lnk-3",warn
LONSUM_A21A_0001,1,B3,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
LONSUM_A21A_0001,2,B3,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-3",warn
LONSUM_A21A_0001,3,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-4,lnk-5",warn
LONSUM_A21A_0002,5,B2,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-3,lnk-4",warn
LONSUM_A21A_0004,6,B2,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-3",warn
LONSUM_A21A_0007,1,B3,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-5,lnk-6",warn
LONSUM_A21A_0007,4,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
LONSUM_A21A_0010,4,B3,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-5,lnk-6",warn
LONSUM_A21A_0012,1,B2,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
LONSUM_A21A_0013,1,B3,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
LONSUM_A21A_0015,2,B3,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
LONSUM_A21A_0016,1,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
LONSUM_A21A_0017,2,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
LONSUM_A21A_0018,4,B2,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
LONSUM_A21A_0019,1,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
LONSUM_A21A_0020,2,B2,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
LONSUM_A21A_0021,5,B2,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-3",warn
LONSUM_A21A_0023,6,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-3,lnk-4",warn
LONSUM_A21A_0025,2,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
LONSUM_A21A_0025,4,B4,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-3,lnk-4",warn
LONSUM_A21A_0026,2,B2,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
LONSUM_A21A_0026,3,B4,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-3",warn
LONSUM_A21A_0027,3,B4,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
LONSUM_A21A_0027,6,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-7,lnk-8",warn
LONSUM_A21A_0027,8,B4,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-4,lnk-5",warn
LONSUM_A21A_0028,5,B3,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-4,lnk-5",warn
LONSUM_A21A_0030,1,B2,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
LONSUM_A21A_0031,2,B2,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-5,lnk-6",warn
LONSUM_A21A_0031,3,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-3",warn
LONSUM_A21A_0031,4,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
LONSUM_A21A_0035,4,B3,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-5,lnk-6",warn
LONSUM_A21A_0035,6,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-3",warn
LONSUM_A21A_0036,2,B2,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
LONSUM_A21A_0037,2,B4,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
LONSUM_A21A_0038,1,B3,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
LONSUM_A21A_0038,4,B4,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-4,lnk-5",warn
LONSUM_A21A_0040,3,B3,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-3,lnk-4",warn
LONSUM_A21A_0040,4,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
LONSUM_A21A_0042,1,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
LONSUM_A21A_0045,3,B2,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-4,lnk-5",warn
LONSUM_A21A_0045,6,B1,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-3",warn
LONSUM_A21A_0046,1,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
LONSUM_A21A_0047,1,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
LONSUM_A21A_0047,6,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-3",warn
LONSUM_A21A_0048,4,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-6,lnk-7",warn
LONSUM_A21A_0049,2,B4,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-3,lnk-4",warn
LONSUM_A21A_0050,3,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-3,lnk-4",warn
LONSUM_A21A_0050,4,B4,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-6,lnk-7",warn
LONSUM_A21A_0050,6,B2,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
LONSUM_A21A_0051,1,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
LONSUM_A21A_0051,5,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-4,lnk-5",warn
LONSUM_A21A_0052,2,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
LONSUM_A21A_0053,4,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-3",warn
LONSUM_A21A_0054,3,B3,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
LONSUM_A21A_0054,5,B2,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-5,lnk-6",warn
LONSUM_A21A_0056,5,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
LONSUM_A21A_0058,3,B2,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
LONSUM_A21A_0058,6,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-4,lnk-5",warn
LONSUM_A21A_0060,1,B2,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
LONSUM_A21A_0060,4,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-4,lnk-5",warn
LONSUM_A21A_0060,5,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-3",warn
LONSUM_A21A_0061,5,B1,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
LONSUM_A21A_0062,6,B2,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
LONSUM_A21A_0063,2,B3,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-3",warn
LONSUM_A21A_0065,6,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
LONSUM_A21A_0066,6,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
LONSUM_A21A_0068,3,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-3",warn
LONSUM_A21A_0071,1,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
LONSUM_A21A_0074,2,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-3",warn
LONSUM_A21A_0076,1,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
LONSUM_A21A_0076,3,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-3",warn
LONSUM_A21A_0082,1,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
LONSUM_A21A_0086,3,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
LONSUM_A21A_0090,2,B3,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-3,lnk-4",warn
LONSUM_A21A_0098,2,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-3",warn
