tree_id,source,split,n_dets,n_sides,naive_B1,naive_B2,naive_B3,naive_B4,naive_total,corrected_B1,corrected_B2,corrected_B3,corrected_B4,corrected_total,adaptive_corrected_B1,adaptive_corrected_B2,adaptive_corrected_B3,adaptive_corrected_B4,adaptive_corrected_total,density_scaled_vis_B1,density_scaled_vis_B2,density_scaled_vis_B3,density_scaled_vis_B4,density_scaled_vis_total,side_coverage_B1,side_coverage_B2,side_coverage_B3,side_coverage_B4,side_coverage_total,hybrid_vis_corr_B1,hybrid_vis_corr_B2,hybrid_vis_corr_B3,hybrid_vis_corr_B4,hybrid_vis_corr_total,visibility_B1,visibility_B2,visibility_B3,visibility_B4,visibility_total,best_visibility_grid_B1,best_visibility_grid_B2,best_visibility_grid_B3,best_visibility_grid_B4,best_visibility_grid_total,adaptive_visibility_B1,adaptive_visibility_B2,adaptive_visibility_B3,adaptive_visibility_B4,adaptive_visibility_total,class_aware_vis_B1,class_aware_vis_B2,class_aware_vis_B3,class_aware_vis_B4,class_aware_vis_total,relaxed_match_B1,relaxed_match_B2,relaxed_match_B3,relaxed_match_B4,relaxed_match_total,v6_selector_B1,v6_selector_B2,v6_selector_B3,v6_selector_B4,v6_selector_total,v7_stacking_density_B1,v7_stacking_density_B2,v7_stacking_density_B3,v7_stacking_density_B4,v7_stacking_density_total,v7_stacking_bracketed_B1,v7_stacking_bracketed_B2,v7_stacking_bracketed_B3,v7_stacking_bracketed_B4,v7_stacking_bracketed_total,_err_v7_ordinal_b3,v7_ordinal_b3_B1,v7_ordinal_b3_B2,v7_ordinal_b3_B3,v7_ordinal_b3_B4,v7_ordinal_b3_total,v8_entropy_modulated_B1,v8_entropy_modulated_B2,v8_entropy_modulated_B3,v8_entropy_modulated_B4,v8_entropy_modulated_total,v8_entropy_stacking_B1,v8_entropy_stacking_B2,v8_entropy_stacking_B3,v8_entropy_stacking_B4,v8_entropy_stacking_total,v8_b2_b4_boosted_B1,v8_b2_b4_boosted_B2,v8_b2_b4_boosted_B3,v8_b2_b4_boosted_B4,v8_b2_b4_boosted_total,v8_floor_anchor_50_B1,v8_floor_anchor_50_B2,v8_floor_anchor_50_B3,v8_floor_anchor_50_B4,v8_floor_anchor_50_total,v8_per_side_median_B1,v8_per_side_median_B2,v8_per_side_median_B3,v8_per_side_median_B4,v8_per_side_median_total,v8_side_agreement_B1,v8_side_agreement_B2,v8_side_agreement_B3,v8_side_agreement_B4,v8_side_agreement_total,v8_multi_consensus_B1,v8_multi_consensus_B2,v8_multi_consensus_B3,v8_multi_consensus_B4,v8_multi_consensus_total,v9_selector_B1,v9_selector_B2,v9_selector_B3,v9_selector_B4,v9_selector_total,v9_b2_median_v6_B1,v9_b2_median_v6_B2,v9_b2_median_v6_B3,v9_b2_median_v6_B4,v9_b2_median_v6_total,v9_median_strong5_B1,v9_median_strong5_B2,v9_median_strong5_B3,v9_median_strong5_B4,v9_median_strong5_total
DAMIMAS_A21B_0238,txt,,19,4,4,2,9,4,19,2,1,5,2,10,2,1,5,2,10,2,1,5,2,10,2,1,5,2,10,2,1,5,2,10,2,1,5,2,10,2,1,5,2,10,2,1,5,2,10,2,1,6,2,11,1,1,1,4,7,2,1,5,2,10,2,1,5,2,10,2,1,5,2,10,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,1,5,3,11,2,1,5,3,11,2,1,5,2,10,2,1,5,2,10,2,1,4,2,9,2,1,4,2,9,2,1,4,2,9,2,1,5,2,10,2,1,5,2,10,2,1,5,2,10
DAMIMAS_A21B_0239,txt,,16,4,5,10,1,0,16,3,6,1,0,10,2,5,1,0,8,3,5,1,0,9,3,5,1,0,9,3,5,1,0,9,3,5,1,0,9,3,6,1,0,10,3,6,1,0,10,3,6,1,0,10,1,1,1,0,3,2,5,1,0,8,2,5,1,0,8,2,5,1,0,8,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,5,1,0,8,2,5,1,0,8,2,5,1,0,8,2,4,1,0,7,2,3,1,0,6,2,5,1,0,8,2,3,1,0,6,2,5,1,0,8,2,5,1,0,8,2,5,1,0,8
DAMIMAS_A21B_0240,txt,,14,4,0,7,4,3,14,0,4,2,2,8,0,4,2,2,8,0,4,2,2,8,0,4,2,2,8,0,4,2,2,8,0,4,2,2,8,0,4,2,2,8,0,4,2,2,8,0,4,2,2,8,0,1,1,1,3,0,4,2,2,8,0,4,2,2,8,0,4,2,2,8,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,4,2,2,8,0,4,2,2,8,0,3,2,2,7,0,3,2,2,7,0,2,2,2,6,0,4,2,2,8,0,2,2,2,6,0,4,2,2,8,0,3,2,2,7,0,3,2,2,7
DAMIMAS_A21B_0241,txt,,14,4,3,3,8,0,14,2,2,4,0,8,1,2,4,0,7,2,2,4,0,8,2,2,4,0,8,2,2,4,0,8,2,2,4,0,8,2,2,5,0,9,2,2,4,0,8,2,2,5,0,9,1,1,1,0,3,1,2,4,0,7,1,2,4,0,7,1,2,4,0,7,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,2,4,0,8,2,2,4,0,8,1,2,4,0,7,1,2,4,0,7,1,2,3,0,6,1,2,4,0,7,1,2,3,0,6,1,2,4,0,7,1,2,4,0,7,1,2,4,0,7
DAMIMAS_A21B_0242,txt,,16,4,0,4,9,3,16,0,2,5,2,9,0,2,5,2,9,0,2,5,2,9,0,2,5,2,9,0,2,5,2,9,0,2,5,2,9,0,2,5,2,9,0,2,5,2,9,0,2,6,2,10,0,1,1,1,3,0,2,5,2,9,0,2,5,2,9,0,2,5,2,9,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,2,5,2,9,0,2,5,2,9,0,2,5,2,9,0,2,4,2,8,0,2,3,1,6,0,2,4,2,8,0,2,3,1,6,0,2,5,2,9,0,2,5,2,9,0,2,5,2,9
DAMIMAS_A21B_0243,txt,,22,4,3,11,7,1,22,2,6,4,1,13,2,6,4,1,13,2,6,4,1,13,2,6,4,1,13,2,6,4,1,13,2,6,4,1,13,2,6,4,1,13,2,6,4,1,13,2,7,4,1,14,1,1,1,1,4,2,6,4,1,13,2,6,4,1,13,2,6,4,1,13,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,6,4,1,13,2,6,4,1,13,2,6,4,1,13,2,5,3,1,11,1,4,2,1,8,1,5,4,1,11,1,4,2,1,8,2,6,4,1,13,2,6,4,1,13,2,6,4,1,13
DAMIMAS_A21B_0244,json,train,15,4,0,0,0,15,15,0,0,0,9,9,0,0,0,9,9,0,0,0,8,8,0,0,0,8,8,0,0,0,8,8,0,0,0,8,8,0,0,0,9,9,0,0,0,8,8,0,0,0,8,8,0,0,0,1,1,0,0,0,9,9,0,0,0,8,8,0,0,0,8,8,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,0,0,8,8,0,0,0,8,8,0,0,0,8,8,0,0,0,6,6,0,0,0,4,4,0,0,0,8,8,0,0,0,4,4,0,0,0,8,8,0,0,0,9,9,0,0,0,8,8
DAMIMAS_A21B_0245,json,train,10,4,0,0,4,6,10,0,0,2,4,6,0,0,2,3,5,0,0,2,3,5,0,0,2,3,5,0,0,2,3,5,0,0,2,3,5,0,0,2,3,5,0,0,2,3,5,0,0,2,3,5,0,0,1,1,2,0,0,2,3,5,0,0,2,3,5,0,0,2,3,5,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,0,2,3,5,0,0,2,3,5,0,0,2,3,5,0,0,2,3,5,0,0,2,2,4,0,0,2,3,5,0,0,2,2,4,0,0,2,3,5,0,0,2,3,5,0,0,2,3,5
DAMIMAS_A21B_0246,json,train,22,4,0,8,8,6,22,0,4,4,4,12,0,5,5,4,14,0,4,4,3,11,0,4,4,3,11,0,4,4,3,11,0,4,4,3,11,0,5,5,4,14,0,5,5,4,14,0,5,5,3,13,0,1,1,1,3,0,5,5,4,14,0,5,5,4,14,0,5,5,4,14,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,5,5,4,14,0,5,5,4,14,0,4,5,3,12,0,5,4,4,13,0,4,3,3,10,0,4,4,3,11,0,4,3,3,10,0,5,5,4,14,0,5,5,4,14,0,5,5,4,14
DAMIMAS_A21B_0247,json,train,20,4,4,6,10,0,20,2,3,6,0,11,2,3,6,0,11,2,3,5,0,10,2,3,5,0,10,2,3,5,0,10,2,3,5,0,10,2,3,6,0,11,2,4,6,0,12,2,4,6,0,12,1,1,1,0,3,2,3,6,0,11,2,3,6,0,11,2,3,6,0,11,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,3,6,0,11,2,3,6,0,11,2,3,6,0,11,2,3,4,0,9,2,2,3,0,7,2,3,5,0,10,2,2,3,0,7,2,3,6,0,11,2,3,6,0,11,2,3,6,0,11
DAMIMAS_A21B_0248,json,train,18,4,0,3,10,5,18,0,2,6,3,11,0,2,6,3,11,0,2,5,3,10,0,2,5,3,10,0,2,5,3,10,0,2,5,3,10,0,2,6,3,11,0,2,6,3,11,0,2,6,3,11,0,1,1,1,3,0,2,5,3,10,0,2,6,3,11,0,2,6,3,11,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,2,6,3,11,0,2,6,3,11,0,2,6,3,11,0,2,4,3,9,0,2,3,2,7,0,2,5,2,9,0,2,3,2,7,0,2,5,3,10,0,2,5,3,10,0,2,5,3,10
DAMIMAS_A21B_0249,json,train,18,4,0,1,17,0,18,0,1,9,0,10,0,1,9,0,10,0,1,9,0,10,0,1,9,0,10,0,1,9,0,10,0,1,9,0,10,0,1,10,0,11,0,1,10,0,11,0,1,11,0,12,0,1,1,0,2,0,1,9,0,10,0,1,9,0,10,0,1,9,0,10,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,1,9,0,10,0,1,9,0,10,0,1,9,0,10,0,1,7,0,8,0,1,5,0,6,0,1,8,0,9,0,1,5,0,6,0,1,9,0,10,0,1,9,0,10,0,1,9,0,10
DAMIMAS_A21B_0250,json,train,30,4,3,1,13,13,30,2,1,7,8,18,2,1,8,9,20,2,1,7,7,17,2,1,7,7,17,2,1,7,8,18,2,1,7,7,17,2,1,8,8,19,2,1,8,8,19,2,1,8,7,18,1,1,1,1,4,2,1,8,9,20,2,1,8,8,19,2,1,8,8,19,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,1,8,9,20,2,1,8,9,20,2,1,8,8,19,2,1,6,7,16,1,1,5,6,13,1,1,6,6,14,1,1,5,6,13,2,1,8,9,20,2,1,8,9,20,2,1,8,8,19
DAMIMAS_A21B_0251,json,train,22,4,2,6,10,4,22,1,3,6,2,12,1,3,6,2,12,1,3,5,2,11,1,3,5,2,11,1,3,5,2,11,1,3,5,2,11,1,3,6,2,12,1,4,6,2,13,1,4,6,2,13,1,1,1,1,4,1,3,6,2,12,1,3,6,2,12,1,3,6,2,12,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,3,6,3,13,1,3,6,3,13,1,3,6,2,12,1,3,4,2,10,1,2,3,2,8,1,3,5,2,11,1,2,3,2,8,1,3,6,2,12,1,3,6,2,12,1,3,6,2,12
DAMIMAS_A21B_0252,json,train,15,4,0,2,11,2,15,0,1,6,1,8,0,1,6,1,8,0,1,6,1,8,0,1,6,2,9,0,1,6,1,8,0,1,6,1,8,0,1,6,1,8,0,1,6,1,8,0,1,7,1,9,0,1,1,2,4,0,1,6,1,8,0,1,6,1,8,0,1,6,2,9,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,1,6,2,9,0,1,6,2,9,0,1,6,2,9,0,1,5,2,8,0,1,4,2,7,0,1,5,2,8,0,1,4,2,7,0,1,6,1,8,0,1,6,1,8,0,1,6,2,9
DAMIMAS_A21B_0253,json,train,11,4,0,4,7,0,11,0,2,4,0,6,0,2,4,0,6,0,2,4,0,6,0,2,4,0,6,0,2,4,0,6,0,2,4,0,6,0,2,4,0,6,0,2,4,0,6,0,2,4,0,6,0,3,1,0,4,0,2,4,0,6,0,2,4,0,6,0,2,4,0,6,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,2,4,0,6,0,2,4,0,6,0,2,4,0,6,0,2,4,0,6,0,2,3,0,5,0,2,3,0,5,0,2,3,0,5,0,2,4,0,6,0,2,4,0,6,0,2,4,0,6
DAMIMAS_A21B_0254,json,train,20,4,0,5,9,6,20,0,3,5,4,12,0,3,5,4,12,0,3,5,3,11,0,3,5,3,11,0,3,5,3,11,0,3,5,3,11,0,3,5,3,11,0,3,5,4,12,0,3,6,3,12,0,1,1,1,3,0,3,5,4,12,0,3,5,4,12,0,3,5,4,12,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,3,5,4,12,0,3,5,4,12,0,3,5,3,11,0,3,4,4,11,0,2,3,3,8,0,2,4,3,9,0,2,3,3,8,0,3,5,4,12,0,3,5,4,12,0,3,5,4,12
DAMIMAS_A21B_0255,json,train,17,4,1,3,11,2,17,1,2,6,1,10,0,2,6,1,9,1,2,6,1,10,1,2,6,1,10,1,2,6,1,10,1,2,6,1,10,1,2,6,1,10,1,2,6,1,10,1,2,7,1,11,1,1,1,2,5,0,2,6,1,9,0,2,6,1,9,1,2,6,1,10,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,2,6,1,10,1,2,6,1,10,1,2,6,1,10,1,2,5,1,9,1,1,3,1,6,1,1,6,1,9,1,1,3,1,6,0,2,6,1,9,0,2,6,1,9,1,2,6,1,10
DAMIMAS_A21B_0256,json,train,3,3,0,0,3,0,3,0,0,2,0,2,0,0,1,0,1,0,0,2,0,2,0,0,2,0,2,0,0,2,0,2,0,0,2,0,2,0,0,2,0,2,0,0,1,0,1,0,0,2,0,2,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,0,2,0,2,0,0,2,0,2,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
DAMIMAS_A21B_0257,json,train,18,4,2,6,9,1,18,1,3,5,1,10,1,3,5,1,10,1,3,5,1,10,1,3,5,1,10,1,3,5,1,10,1,3,5,1,10,1,3,5,1,10,1,3,5,1,10,1,4,6,1,12,2,1,1,1,5,1,4,6,1,12,1,3,5,1,10,1,3,5,1,10,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,3,5,1,10,1,3,5,1,10,1,3,5,1,10,1,3,4,1,9,1,2,3,1,7,1,3,4,1,9,1,2,3,1,7,1,4,6,1,12,1,3,6,1,11,1,3,5,1,10
DAMIMAS_A21B_0258,json,train,17,4,0,4,10,3,17,0,2,6,2,10,0,2,6,2,10,0,2,5,2,9,0,2,5,2,9,0,2,5,2,9,0,2,5,2,9,0,2,6,2,10,0,2,6,2,10,0,2,6,2,10,0,1,1,2,4,0,2,6,2,10,0,2,6,2,10,0,2,6,2,10,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,2,6,2,10,0,2,6,2,10,0,2,6,2,10,0,2,5,2,9,0,1,4,2,7,0,2,4,2,8,0,1,4,2,7,0,2,6,2,10,0,2,6,2,10,0,2,6,2,10
DAMIMAS_A21B_0259,json,train,18,4,2,11,5,0,18,1,6,3,0,10,1,6,3,0,10,1,6,3,0,10,1,6,3,0,10,1,6,3,0,10,1,6,3,0,10,1,6,3,0,10,1,6,3,0,10,1,7,3,0,11,1,1,1,0,3,1,7,3,0,11,1,6,3,0,10,1,6,3,0,10,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,6,3,0,10,1,6,3,0,10,1,5,3,0,9,1,5,3,0,9,1,3,2,0,6,1,6,2,0,9,1,3,2,0,6,1,7,3,0,11,1,5,3,0,9,1,5,3,0,9
DAMIMAS_A21B_0260,json,train,20,4,2,10,6,2,20,1,6,3,1,11,1,6,3,1,11,1,5,3,1,10,1,5,3,1,10,1,5,3,1,10,1,5,3,1,10,1,6,3,1,11,1,6,4,1,12,1,6,4,1,12,1,1,1,1,4,1,6,3,1,11,1,6,3,1,11,1,6,3,1,11,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,6,3,1,11,1,6,3,1,11,1,5,3,1,10,1,4,3,1,9,1,3,2,1,7,1,5,3,1,10,1,3,2,1,7,1,6,3,1,11,1,5,3,1,10,1,5,3,1,10
DAMIMAS_A21B_0261,json,train,27,4,6,8,7,6,27,3,4,4,4,15,3,5,4,4,16,3,4,4,3,14,3,4,4,3,14,3,4,4,3,14,3,4,4,3,14,4,5,4,3,16,4,5,4,4,17,3,5,4,3,15,1,1,1,1,4,3,5,4,4,16,3,5,4,4,16,3,5,4,4,16,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,3,5,4,4,16,3,5,4,4,16,3,4,4,4,15,3,4,4,3,14,3,3,3,2,11,3,4,3,3,13,3,3,3,2,11,3,5,4,4,16,3,4,4,4,15,3,4,4,4,15
DAMIMAS_A21B_0262,json,train,24,4,4,3,14,3,24,2,2,8,2,14,2,2,8,2,14,2,2,8,2,14,2,2,8,2,14,2,2,8,2,14,2,2,8,2,14,2,2,8,2,14,2,2,8,2,14,2,2,9,2,15,1,1,1,1,4,2,2,8,2,14,2,2,8,2,14,2,2,8,2,14,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,2,8,2,14,2,2,8,2,14,2,2,8,2,14,2,2,6,2,12,2,1,4,2,9,2,2,8,2,14,2,1,4,2,9,2,2,8,2,14,2,2,8,2,14,2,2,8,2,14
DAMIMAS_A21B_0263,json,train,21,4,0,14,5,2,21,0,8,3,1,12,0,8,3,1,12,0,7,3,1,11,0,7,3,1,11,0,7,3,1,11,0,7,3,1,11,0,8,3,1,12,0,8,3,1,12,0,9,3,1,13,0,1,1,1,3,0,9,3,1,13,0,8,3,1,12,0,8,3,1,12,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,8,3,1,12,0,8,3,1,12,0,7,3,1,11,0,6,3,1,10,0,4,2,1,7,0,7,2,1,10,0,4,2,1,7,0,7,3,1,11,0,7,3,1,11,0,7,3,1,11
DAMIMAS_A21B_0264,json,train,22,4,6,3,13,0,22,3,2,7,0,12,3,2,7,0,12,3,2,7,0,12,3,2,7,0,12,3,2,7,0,12,3,2,7,0,12,3,2,7,0,12,4,2,8,0,14,3,2,8,0,13,1,1,1,0,3,3,2,7,0,12,3,2,7,0,12,3,2,7,0,12,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,3,2,7,0,12,3,2,7,0,12,3,2,7,0,12,3,2,6,0,11,2,1,4,0,7,3,2,7,0,12,2,1,4,0,7,3,2,7,0,12,3,2,7,0,12,3,2,7,0,12
DAMIMAS_A21B_0265,json,train,22,4,2,3,15,2,22,1,2,8,1,12,1,2,9,1,13,1,2,8,1,12,1,2,8,1,12,1,2,8,1,12,1,2,8,1,12,1,2,9,1,13,1,2,9,1,13,1,2,9,1,13,1,2,1,1,5,1,2,9,1,13,1,2,8,1,12,1,2,8,1,12,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,2,8,1,12,1,2,8,1,12,1,2,8,1,12,1,2,7,1,11,1,2,5,1,9,1,2,7,1,11,1,2,5,1,9,1,2,8,1,12,1,2,9,1,13,1,2,8,1,12
DAMIMAS_A21B_0266,json,train,21,4,4,2,15,0,21,2,1,8,0,11,2,1,9,0,12,2,1,8,0,11,2,1,8,0,11,2,1,8,0,11,2,1,8,0,11,2,1,9,0,12,2,1,9,0,12,2,1,9,0,12,1,2,1,0,4,2,1,9,0,12,2,1,8,0,11,2,1,8,0,11,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,1,8,0,11,2,1,8,0,11,2,1,8,0,11,2,1,7,0,10,2,1,5,0,8,2,1,7,0,10,2,1,5,0,8,2,1,9,0,12,2,1,9,0,12,2,1,8,0,11
DAMIMAS_A21B_0267,json,train,21,4,3,8,7,3,21,2,4,4,2,12,2,5,4,2,13,2,4,4,2,12,2,4,4,2,12,2,4,4,2,12,2,4,4,2,12,2,5,4,2,13,2,5,4,2,13,2,5,4,2,13,1,1,1,1,4,2,5,4,2,13,2,4,4,2,12,2,4,4,2,12,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,4,4,2,12,2,4,4,2,12,2,4,4,2,12,2,4,3,2,11,1,3,2,1,7,1,4,4,2,11,1,3,2,1,7,2,5,4,2,13,2,4,4,2,12,2,4,4,2,12
DAMIMAS_A21B_0268,json,train,28,4,4,8,7,9,28,2,4,4,5,15,2,5,4,6,17,2,4,4,5,15,2,4,4,5,15,2,4,4,5,15,2,4,4,5,15,2,5,4,5,16,2,5,4,5,16,2,5,4,5,16,1,1,1,1,4,2,5,4,6,17,2,5,4,6,17,2,5,4,6,17,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,5,4,6,17,2,5,4,6,17,2,4,4,5,15,2,3,3,5,13,2,2,2,4,10,2,5,4,4,15,2,2,2,4,10,2,5,4,6,17,2,4,4,6,16,2,4,4,5,15
DAMIMAS_A21B_0269,json,train,11,4,0,0,11,0,11,0,0,6,0,6,0,0,6,0,6,0,0,6,0,6,0,0,6,0,6,0,0,6,0,6,0,0,6,0,6,0,0,6,0,6,0,0,6,0,6,0,0,7,0,7,0,0,1,0,1,0,0,6,0,6,0,0,6,0,6,0,0,6,0,6,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,0,6,0,6,0,0,6,0,6,0,0,6,0,6,0,0,5,0,5,0,0,4,0,4,0,0,5,0,5,0,0,4,0,4,0,0,6,0,6,0,0,6,0,6,0,0,6,0,6
DAMIMAS_A21B_0270,json,train,16,4,2,3,11,0,16,1,2,6,0,9,1,2,6,0,9,1,2,6,0,9,1,2,6,0,9,1,2,6,0,9,1,2,6,0,9,1,2,6,0,9,1,2,6,0,9,1,2,7,0,10,1,1,1,0,3,1,2,6,0,9,1,2,6,0,9,1,2,6,0,9,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,2,6,0,9,1,2,6,0,9,1,1,6,0,8,1,2,5,0,8,1,1,4,0,6,1,1,5,0,7,1,1,4,0,6,1,2,6,0,9,1,2,6,0,9,1,2,6,0,9
DAMIMAS_A21B_0271,json,train,22,4,0,9,10,3,22,0,5,6,2,13,0,5,6,2,13,0,5,5,2,12,0,5,5,2,12,0,5,5,2,12,0,5,5,2,12,0,5,6,2,13,0,5,6,2,13,0,6,6,2,14,0,2,4,1,7,0,5,6,2,13,0,5,6,2,13,0,5,6,2,13,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,5,6,2,13,0,5,6,2,13,0,5,6,2,13,0,4,4,2,10,0,3,3,1,7,0,5,5,2,12,0,3,3,1,7,0,5,6,2,13,0,5,6,2,13,0,5,6,2,13
DAMIMAS_A21B_0272,json,train,17,4,2,3,9,3,17,1,2,5,2,10,1,2,5,2,10,1,2,5,2,10,1,2,5,2,10,1,2,5,2,10,1,2,5,2,10,1,2,5,2,10,1,2,5,2,10,1,2,6,2,11,1,1,1,1,4,1,2,5,2,10,1,2,5,2,10,1,2,5,2,10,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,2,5,2,10,1,2,5,2,10,1,2,5,2,10,1,2,4,2,9,1,1,3,2,7,1,1,4,2,8,1,1,3,2,7,1,2,5,2,10,1,2,5,2,10,1,2,5,2,10
DAMIMAS_A21B_0273,json,train,16,4,0,2,14,0,16,0,1,8,0,9,0,1,8,0,9,0,1,7,0,8,0,1,7,0,8,0,1,7,0,8,0,1,7,0,8,0,1,8,0,9,0,1,8,0,9,0,1,9,0,10,0,1,1,0,2,0,1,7,0,8,0,1,8,0,9,0,1,8,0,9,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,1,8,0,9,0,1,8,0,9,0,1,8,0,9,0,1,6,0,7,0,1,4,0,5,0,1,7,0,8,0,1,4,0,5,0,1,7,0,8,0,1,7,0,8,0,1,7,0,8
DAMIMAS_A21B_0274,json,train,20,4,0,1,15,4,20,0,1,8,2,11,0,1,8,2,11,0,1,8,2,11,0,1,8,2,11,0,1,8,2,11,0,1,8,2,11,0,1,9,2,12,0,1,9,2,12,0,1,9,2,12,0,1,1,1,3,0,1,8,2,11,0,1,8,2,11,0,1,8,2,11,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,1,8,3,12,0,1,8,3,12,0,1,8,2,11,0,1,6,2,9,0,1,4,2,7,0,1,8,2,11,0,1,4,2,7,0,1,8,2,11,0,1,8,2,11,0,1,8,2,11
DAMIMAS_A21B_0275,json,train,26,4,5,6,13,2,26,3,3,7,1,14,3,4,8,1,16,3,3,7,1,14,3,3,7,1,14,3,3,7,1,14,3,3,7,1,14,3,3,7,1,14,3,4,8,1,16,3,4,8,1,16,1,1,1,1,4,3,4,8,1,16,3,3,7,1,14,3,3,7,1,14,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,3,4,7,1,15,3,4,7,1,15,3,3,7,1,14,3,3,6,1,13,2,2,4,1,9,2,3,7,1,13,2,2,4,1,9,3,4,8,1,16,3,3,8,1,15,3,3,7,1,14
DAMIMAS_A21B_0276,json,train,10,4,3,2,5,0,10,2,1,3,0,6,1,1,3,0,5,2,1,3,0,6,2,1,3,0,6,2,1,3,0,6,2,1,3,0,6,2,1,3,0,6,2,1,3,0,6,2,1,3,0,6,1,1,1,0,3,1,1,3,0,5,1,1,3,0,5,1,1,3,0,5,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,1,3,0,5,1,1,3,0,5,1,1,3,0,5,1,1,3,0,5,1,1,2,0,4,1,1,2,0,4,1,1,2,0,4,1,1,3,0,5,1,1,3,0,5,1,1,3,0,5
DAMIMAS_A21B_0277,json,train,17,4,3,6,8,0,17,2,3,4,0,9,1,3,4,0,8,2,3,4,0,9,2,3,4,0,9,2,3,4,0,9,2,3,4,0,9,2,4,5,0,11,2,3,5,0,10,2,4,5,0,11,2,1,1,0,4,1,3,4,0,8,1,3,4,0,8,1,3,4,0,8,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,3,4,0,9,2,3,4,0,9,1,3,4,0,8,1,3,4,0,8,1,2,3,0,6,1,3,4,0,8,1,2,3,0,6,1,3,4,0,8,1,3,4,0,8,1,3,4,0,8
DAMIMAS_A21B_0278,json,train,20,4,5,7,8,0,20,3,4,4,0,11,3,4,5,0,12,3,4,4,0,11,3,4,4,0,11,3,4,4,0,11,3,4,4,0,11,3,4,5,0,12,3,4,5,0,12,3,4,5,0,12,1,1,1,0,3,3,4,5,0,12,2,4,5,0,11,2,4,5,0,11,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,3,4,5,0,12,3,4,5,0,12,2,4,5,0,11,2,3,4,0,9,2,2,3,0,7,2,4,4,0,10,2,2,3,0,7,3,4,5,0,12,3,4,5,0,12,2,4,5,0,11
DAMIMAS_A21B_0279,json,train,25,4,0,8,15,2,25,0,4,8,1,13,0,5,9,1,15,0,4,8,1,13,0,4,8,1,13,0,4,8,1,13,0,4,8,1,13,0,5,9,1,15,0,5,9,1,15,0,5,9,1,15,0,1,1,1,3,0,5,9,1,15,0,5,9,1,15,0,5,9,1,15,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,5,9,1,15,0,5,9,1,15,0,4,9,1,14,0,4,7,1,12,0,3,5,1,9,0,4,8,1,13,0,3,5,1,9,0,5,9,1,15,0,4,9,1,14,0,4,9,1,14
